479.63	510.92	615.99	540.92	534.66	518.76	532.72	754.94	921.74	510.07	686.84	924.27	487.1	498.31
556.97	549.82	461.19	429.02	436.85	417.48	415.16	436.53	412.72	407.14	414.3	405.46	559.71	561
737.79	835.33	898.73	748.75	783.48	1024.7	1021.5	670.56	799.36	718.51	834.8	999.38	787.73	779.57
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
487.95	463.46	399.32	542.86	381.17	358.2	355.81	372.18	382.92	397.8	390.98	393.49	477.72	465.57
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
691.37	594.8	467.51	447.88	416.49	422.73	422.9	414.91	404.43	387.83	818.5	408.77	516.11	511.67
561.71	801.33	1064.1	733.66	819.01	1015.6	707.9	1019.1	1001.5	725.47	562.87	658.99	520.92	542.02
547.52	571.07	723.07	600.57	792.98	617.07	615.72	794.86	988.89	706.1	592.5	576.85	500.64	576.07
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
599.99	585.11	498.58	530.21	474.96	463.28	568.6	514.17	447.9	459.27	458.42	449.18	503.18	623.02
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
542.61	491.9	413.63	414.92	413.14	412.6	423.43	388.28	435.66	411.5	425.04	404.95	511.09	483.88
622.04	645.11	742.56	652.93	576.61	587.08	597.84	672.04	611.48	513.66	494.96	636.5	550.19	644.64
793.45	596.32	777.28	813.91	788.68	800.87	568.8	814.65	808.85	657.62	610.8	833.13	489.05	516.02
877.79	946.75	516.25	466.11	403.73	791.19	487.11	439.45	411.77	435.67	393.62	518.15	630.83	680.38
613.37	701.87	910.12	771.88	732.52	766	837.35	964.8	710.95	965.87	912.6	735.03	658.94	809.61
543.09	678.49	444.13	429.2	600.15	388.65	414.04	394.15	396.14	425.78	404.47	426.56	525.75	505.91
498.18	540.39	414.15	404.86	410.42	407.58	394.73	407.13	430.61	403.47	401.46	403.86	526.87	519.03
496.78	450.98	398.5	384.42	406.37	424.65	374.35	377.96	388.05	367.33	359.84	370.75	469.36	484.08
649.13	777.6	848.13	573.59	885.14	818.88	578.16	720.8	612.81	615.05	759.8	602.26	592.13	658.15
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
836.74	659.86	691.66	801.03	918.31	637.78	588.3	989.24	541.13	639.96	631.76	640.08	705.42	865.65
471.15	492.21	1059.1	617.33	574.06	511.56	610.93	845.58	617.54	826.87	503.3	583.17	530.75	545.86
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
615.48	609.87	732.05	829.1	794.14	997.07	957.13	631.5	860.29	770.33	571.23	734.86	583.78	712.99
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
409.05	407.02	372.86	357.6	363.45	358.74	368.93	365.51	367.75	365.6	356.34	365.2	410.27	410.77
949.06	918.78	514.71	483.68	451.25	427.03	459.17	443.55	444.52	446.54	495.71	488.21	634.17	699.22
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
555.8	515.19	880.12	903.29	908.43	720.24	748.15	793.63	838.29	824.76	836.06	832.94	580.01	507.91
614.11	537.91	447.3	469.45	421.15	428.62	433.7	435.29	412.99	422.41	415.05	424.83	611.49	637.84
632.38	601.92	782.19	998.47	844.72	889.41	941.6	744.06	919.11	901.29	947.05	711.27	568.33	584.86
449.43	446.19	594.7	844.29	577.2	589.73	543.36	630.76	643.72	570.81	505.23	695.88	507.73	530.84
687.24	765.77	1095.3	778.84	785.31	884.6	754.69	711.35	875.3	1104.3	641.91	753.24	760	733.55
673.03	877.86	728.3	669.8	734.22	792.19	868.81	847.14	774.79	739.57	769.57	691.49	785.68	887.66
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
538.51	565.88	387.52	371.19	373.62	360.11	NaN	371.54	363.98	388.06	383.42	370.09	493.56	503.13
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
626.14	661.54	492.98	500.62	456.37	472.28	455.69	467.74	474.21	485.77	464.28	442.09	629.65	638.58
659.79	673.9	545.86	474.28	512.7	454.36	468.47	478.22	461.69	464.96	437.81	NaN	601.15	655.7
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
711.11	776.06	516.26	494.36	526.39	533.32	484.38	656.15	557.56	591.39	605.31	631.24	734.15	818.42
998.67	873.1	644.42	766.66	565.46	484.43	550.5	582.9	569.35	590.46	531.26	527.23	620.96	576.85
730.68	635.94	498.2	491.53	491.48	518.77	486.49	430.31	490.74	446.65	502.54	446.98	584.28	651.8
973.45	933.53	945.91	776.75	637.47	560.07	713.08	788.09	587.02	603.66	630.26	674.49	709.27	746.41
617.41	624.77	438.37	439.61	427.73	426.9	414.81	417.58	420.04	437.02	413.48	383.01	531.04	536.71
NaN	NaN	476.02	487.52	471.92	506.55	477.86	488.08	455.79	481.83	492.07	474.61	662.53	788.36
628.76	696.36	669.26	559.62	661.21	507.9	533.46	555.23	623.17	574.15	628.23	703.8	556.62	557.42
627.74	698.9	841.33	813.52	614.59	697.88	728.66	930.04	806.09	599.48	713.93	638.44	583.96	568.64
527.1	605.77	582.8	686.69	622.98	814.09	578.1	967.57	582.13	450.41	686.25	728.16	539.53	565.44
973.53	874.06	436.59	448.47	485.87	497.46	483.92	503.48	539.36	496.38	530.59	588.51	658.38	760.33
582.1	562.35	411.34	398.33	398.79	392.54	396.96	413.86	420.23	376.06	376.23	369.42	505.33	528.65
668.28	684.01	551.19	485.12	523.99	515.93	550.16	490.29	552.63	585.13	544	542.13	657.53	636.31
637.27	600.34	571.35	600.26	668.23	764.76	609.29	656.12	598.62	765.7	568.63	603.32	600.11	610.86
714.79	903.62	525.96	588.29	530.61	610.24	634.43	683.32	675.31	747.17	753.22	644.33	616.7	664.44
573.12	714.82	686.94	722.7	719.94	765.34	691.46	659.16	713.86	628.96	936.02	662.02	594.91	763.13
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
712.94	812.89	432.17	391.61	466.1	437.31	421.6	398.84	394.45	389.58	399.72	NaN	627.64	671.64
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
610.88	583.01	592.6	606.86	760.94	707.38	669.05	903.6	594.84	665.08	626.35	586.76	600.98	529.82
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
598.32	657.51	817.38	706.96	594.95	1211.4	729.15	623.46	591.76	840.32	559.49	609.06	563.5	688.99
737.77	726.19	899.68	973.31	660.29	962.54	972.24	672.57	883.62	840.5	708.32	711.67	648.91	647.75
709.92	779.98	478.54	464.27	436.51	450.81	444.47	431.29	407.2	508.75	453.69	468.93	627.4	708.08
647.67	677.73	574.04	558.03	672.51	679.8	618.85	542.88	708.06	529.19	621.02	619.69	602.81	731.17
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
600.96	593.94	639.27	636.33	860.36	720.17	1017.1	669.87	861.54	618.82	716.12	602.12	546.43	572.01
671.32	703.38	565.44	473.02	493.93	489.81	476.53	465.53	482.6	514.79	513.92	510.59	687.77	755.35
663.24	719.63	628.5	610.24	583.99	569.96	555.53	581.67	663.8	892.02	582.07	502.18	619.19	790.07
717.75	580.4	577.16	592.33	625.13	558.06	554.87	497.16	565.15	616.01	960.79	881.94	536.77	541.18
611.94	667.55	657.56	721.01	724.24	757.77	633.68	732.22	748.26	633.47	874.62	650	609.99	609.2
685.47	714.83	822.09	731.73	803.21	680.1	750.54	768.95	751.26	969.84	647.66	748.68	604.41	628.17
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
654.06	754.1	619.01	627.13	707.42	788.44	634.32	786.16	907.1	570.93	757.9	527.13	629.17	755.41
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
516.27	509.89	534.41	484.55	720.5	1033.4	902.79	587.41	499.93	617.71	991.87	595.56	480.8	502.76
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732.69	689.38	520.8	460.26	502.94	495.16	477.57	481.59	464.45	518.18	494.84	501.02	634.3	719.98
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
617.17	727.96	693.77	676.52	649.41	758.46	679.43	582.62	587.5	576.7	541.53	579.93	535.4	529.03
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
847.4	976.49	761.61	782.28	814.4	919.01	757.16	673	960.99	707.06	679.56	776.59	630.44	595.43
549.19	613.88	434.18	432.05	411.08	425.53	393.77	403.5	382.33	399.17	408.66	380.34	497.88	529.02
638.92	857.11	528.71	432.42	400.25	405.37	386.64	403.43	379.76	393.62	391.21	380.31	531.55	524.98
705.04	857.51	759.36	620.17	565.58	622.14	565.12	637.58	709.04	748.18	756.89	780.5	791.79	917.16
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
592.7	640.97	429.13	436.3	438.11	451.19	429.44	448.91	447.18	435.38	450.65	442.37	566.98	584.92
671.76	776.89	469.71	441.03	431.73	411.88	425.64	422.66	420.18	454.73	472.11	469.98	571.86	612.3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
550.15	595.64	481.03	684.43	628.75	564.76	523.86	491.15	531.33	607.58	591.28	577.06	557.63	609.94
658.19	589.93	422.04	414.19	402.36	400.53	395.23	436.88	430.13	518.15	519.27	568.25	527.2	510.95
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
670.13	560.43	481.2	451.26	462.73	453.78	426.15	NaN	450.04	448.13	448.7	466.75	624.32	631.89
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
634.11	683.83	749.75	685.61	670.7	619.84	629.57	589.52	619.5	578	540.97	712.41	540.03	580.94
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
844.6	571.02	500.94	453.34	412.31	416.61	408.59	437.5	410.24	399.38	416.99	384.18	504.37	508.31
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
568.99	555.15	460.7	415.16	403.52	440.48	411.07	427.89	416.49	433.94	392.52	390.72	546.87	550.11
696.01	634.91	501.86	504.24	507.38	542.53	511.45	498.78	461.08	437.67	461.54	446.19	608.25	665.88
660.42	731.64	929.47	735.73	520.49	675.93	795.95	533.46	533.71	564.97	875.56	518.24	528.54	578.95
679.99	816.39	561.46	869.72	563.36	563.29	533.51	542.02	558.92	480.85	733.16	812.64	653.59	736.71
550.16	648.18	408.83	403.54	378.25	386.01	375.5	373.45	383.11	387.71	394.68	384.78	508.21	576.86
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.44	528.74	426.41	378.74	371.77	384.13	387.01	388.37	385.8	408.43	382.8	402.79	525.16	513.72
575.17	609.68	543.46	573.64	531.96	568.04	939.97	617.15	480.72	812.93	542.07	717.02	564.85	603.6
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.11	543.6	387.94	399.71	399.22	388.75	388.64	366.58	341.12	343.64	359.85	378.88	492.08	484.51
768.7	850.61	674.75	704.18	NaN	729.18	605.36	674.63	568.63	971.88	709.29	864.23	603.38	766.66
693.08	716.56	780.75	758.38	784.17	729.55	842.36	944.31	775.64	767.36	869.44	680	727.03	674.61
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
632.19	847.39	659.55	603.53	598.54	489.69	591.1	599.94	687.23	551.77	604.25	504.86	566.27	582.5
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
565.29	620.08	876.09	958.52	777.33	741.16	748.36	631.22	756.74	706.69	655.26	594.42	704.5	658.27
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
655.48	643.86	785.19	883.02	606.76	631.84	635.7	988.15	577.05	690.1	833.61	627.53	627.84	686.04
577.6	525.84	488.47	447.61	456.29	449.25	425.78	444.36	440.34	424.91	448.68	414.05	539.69	501.62
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
597.43	724.16	469.35	426.32	424	428.74	471.62	439.68	415.62	436.11	444.56	430.05	512.33	534.15
519.96	497.39	383.48	378.14	380.44	371.05	365.84	386.51	388.64	362.4	373.68	390.72	501.41	503.08
603.76	716.39	721.96	904.67	818.84	651.44	692.68	739.51	730.35	655.68	681.2	705.47	610.71	642.36
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
851.41	510.23	979.46	718.82	956.99	611.62	728.84	485.77	563.97	455.38	632.24	783.34	538.57	543.03
702.44	718.7	505.3	471.42	506.31	496.4	472.71	474.06	485.09	526.47	506.5	478.57	674.78	676.98
621.19	555.89	378.35	392.01	370.64	402.99	369.33	369.27	360.35	366.23	359	361.75	528.03	468.02
667.35	750.29	739.9	784.08	823.28	576.31	758.82	761.49	699.89	949.18	924.98	519.3	544.14	641.86
NaN	NaN	516.68	454.21	451.09	453.8	456.81	413.74	417.47	421.13	437	424.8	547.2	567.09
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
583.94	587.3	441.6	433.57	442.38	440.47	428.56	426.82	459.1	454.73	430.9	428.32	527.94	591.04
681.13	744.23	968.68	664.65	1000.1	970	674.32	631.16	728.07	995.41	778.56	840.2	628.8	694.61
643.38	837.41	930.03	799.24	882.88	731.29	693.17	602.14	762.45	667.06	538.79	602.21	596.99	654.87
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
546.85	550.39	761.21	707.26	702.46	605.11	876.4	647.96	713.43	664.74	620.21	826.77	549.35	552.92
