NaN	NaN	724.45	570.61	615.51	565.44	519.94	612.7	606.28	535.06	626.06	770.85	NaN	NaN
NaN	NaN	474.42	448.62	418.55	456.28	390.56	480.33	421.51	367.16	367.76	382.67	NaN	NaN
NaN	NaN	661.93	730.27	843.63	998.99	878.52	579.23	983.96	487.39	899.43	561.94	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	364.15	497.69	367.63	351.43	362.39	368.42	360.29	373.88	364.64	384.75	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	405.63	432.21	440.82	397.4	370.63	420.24	392.53	369.35	587.94	392.02	NaN	NaN
NaN	NaN	711.94	715.44	786.57	703.02	961.48	616.18	644.85	628.59	607.59	546.91	NaN	NaN
NaN	NaN	615.5	651.99	970.12	497.47	492.21	668.73	824.26	588.9	466.69	501.55	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	471.32	435.36	475.72	437.49	534.8	492.52	424.58	444.95	430.76	451.52	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	397.86	443.52	417.24	380.98	411.77	364.23	417.85	409.94	387.58	402.71	NaN	NaN
NaN	NaN	702.05	648.02	556.9	706.85	606.11	938.15	714.18	519.55	504.91	517.42	NaN	NaN
NaN	NaN	808.16	592.49	662.35	833.2	639.43	759.31	611.17	651.67	522.44	661.12	NaN	NaN
NaN	NaN	496.27	485.13	401.88	849.7	537.4	475.75	374.62	507.84	411.85	607.63	NaN	NaN
NaN	NaN	874.31	768.11	767.96	826.85	780.97	892.28	695.02	989.38	870.2	808.85	NaN	NaN
NaN	NaN	407.99	421.01	605.38	430.25	434.23	397.87	414.12	410.35	414.38	462.53	NaN	NaN
NaN	NaN	381.65	389.85	399.13	361.31	380.83	419.96	419.55	386.08	412.59	376.85	NaN	NaN
NaN	NaN	375.66	395.19	388.1	424.32	397.61	409.66	354.7	359.52	336.45	359.52	NaN	NaN
NaN	NaN	890.41	598.94	582.57	625.78	491.16	540.53	534.78	528.63	544.76	628.74	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	463.93	672.71	602.53	530.18	530.52	684.23	835.08	549.76	566.78	677.84	NaN	NaN
NaN	NaN	640.38	597.72	533.84	534.01	557.87	859.39	512.15	501.66	578.57	503.78	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	936.19	833.58	809.36	850.54	903	781.46	752.98	606.77	660.9	619.82	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	341.8	363.54	395.28	359.81	375.88	334.72	349.67	357.14	356.79	353.7	NaN	NaN
NaN	NaN	449.22	506.06	477.29	448.14	470.47	452.6	420.29	420.18	480.86	482.07	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	814.62	725.55	845.76	793.59	957.35	742.4	621.26	964.83	685.66	797.03	NaN	NaN
NaN	NaN	425.76	412.29	455.04	419.61	427.26	423.82	425.28	400.58	399.18	408.71	NaN	NaN
NaN	NaN	742.1	682.84	942.47	753.37	891.01	688.06	849.85	697.22	860.35	816.35	NaN	NaN
NaN	NaN	513.38	503.23	542.26	460.07	538.34	705.69	571.86	498.67	557.14	454.01	NaN	NaN
NaN	NaN	858.66	870.24	673.92	845.61	660.61	836.19	715.85	720.57	838.09	660.98	NaN	NaN
NaN	NaN	642.62	664.28	702.29	741.26	759.77	754.2	711.37	665.95	652.48	599.46	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
