189	245.3	404.67	417.9	405.15	401.72	416.04	420.99	413.35	389.96	397.69	411	201.5	270.18
386.01	293.23	396.38	335.5	361.28	333.93	308.48	368.6	320.53	356.01	348.28	332.63	269.96	273.5
424.93	357.58	463.64	460.8	609.58	442.2	405.86	389.45	419.56	431.98	388.04	407.85	461.12	337.75
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
328.85	287.62	259.92	386.1	278.55	261.32	265.19	184.68	236.15	257.8	184.73	237.24	238.93	215.57
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
335.98	185.43	174.54	310.38	238.11	161.56	207.8	211.79	225.33	227.16	373.76	283.77	231.73	208.47
194.77	235.27	450.96	444.96	478.42	400.38	428.5	418.1	419.09	408.69	403.95	412.2	270.92	283.38
325.64	217.47	444.95	451.62	397.68	398.12	400.16	378.55	381.46	383.06	387.84	392.31	173.65	282.02
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
290.61	196.61	311.08	256.69	323.9	240.96	299.85	278.41	230.86	273	250.59	248.51	234.43	293.97
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
376.39	307.86	297.26	286.79	331.94	310.46	331.24	302.34	314.71	322.57	253.16	276.83	252.19	191.11
309.83	201.36	425.21	405.62	392.56	378.87	398.73	396.81	401.49	390.78	372.14	383.67	250.08	244.64
425.99	525.21	424.38	417.59	472.72	436.26	419.92	461.73	451.2	424.72	404.33	513.73	260.91	231.71
537.34	631.06	405.02	352.69	262.95	462.17	327.74	233.56	211.27	270.14	282	311.77	233.69	89.751
403.08	285.95	615.31	554.63	534.67	590.97	604.15	634.97	600.93	530.41	611.62	554	237.55	186.09
