290.62	265.62	0	0	0	1.5625	0	0	0	0	0	0	281.25	228.12
162.5	275	56.25	106.25	78.125	90.625	103.12	76.562	92.188	43.75	59.375	75	281.25	287.5
350	450	0	0	184.38	0	0	0	0	0	0	0	378.12	450
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
137.5	187.5	134.38	0	100	96.875	90.625	187.5	150	140.62	206.25	156.25	231.25	250
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
371.88	409.38	271.88	137.5	184.38	256.25	200	203.12	175	162.5	0	125	284.38	306.25
456.25	550	0	0	0	0	0	0	0	0	0	0	250	250
221.88	365.62	0	1.5625	1.5625	0	0	0	0	0	0	0	331.25	281.25
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
309.38	409.38	187.5	262.5	165.62	218.75	250	240.62	228.12	206.25	212.5	206.25	268.75	343.75
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
126.56	178.12	106.25	128.12	76.562	93.75	92.188	85.938	114.06	96.875	171.88	128.12	256.25	300
337.5	443.75	0	0	0	0	0	0	0	0	1.5625	0	328.12	400
67.188	50	0	0	0	0	0	0	0	0	0	0	225	281.25
103.12	1.5625	106.25	131.25	131.25	1.5625	159.38	212.5	196.88	175	109.38	250	471.88	590.62
243.75	425	0	0	1.5625	0	0	0	3.125	0	0	0	496.88	650
318.75	453.12	112.5	137.5	0	143.75	140.62	125	89.062	82.812	71.875	39.062	162.5	134.38
187.5	312.5	70.312	62.5	125	106.25	98.438	78.125	146.88	115.62	125	137.5	284.38	312.5
178.12	200	82.812	115.62	87.5	50	112.5	96.875	82.812	93.75	62.5	85.938	328.12	378.12
328.12	600	0	0	0	0	0	0	0	0	0	0	287.5	484.38
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67.188	1.5625	0	0	0	0	0	0	0	0	0	0	67.188	0
121.88	243.75	0	1.5625	0	0	0	0	0	0	0	0	278.12	459.38
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
262.5	362.5	1.5625	1.5625	3.125	0	0	25	0	3.125	23.438	6.25	337.5	434.38
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
193.75	234.38	84.375	162.5	112.5	109.38	150	140.62	143.75	156.25	156.25	153.12	231.25	234.38
67.188	0	37.5	93.75	168.75	187.5	156.25	200	137.5	146.88	215.62	215.62	393.75	493.75
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
268.75	278.12	1.5625	0	0	0	1.5625	6.25	0	0	0	0	290.62	290.62
82.812	90.625	87.5	71.875	75	100	125	118.75	106.25	178.12	118.75	121.88	334.38	406.25
296.88	396.88	0	0	0	0	0	0	1.5625	0	0	0	340.62	384.38
187.5	200	0	0	0	0	0	0	0	0	0	0	331.25	334.38
306.25	462.5	0	0	0	0	0	0	0	0	1.5625	0	409.38	565.62
531.25	678.12	456.25	412.5	525	496.88	559.38	568.75	484.38	440.62	509.38	393.75	559.38	765.62
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
331.25	390.62	112.5	146.88	150	71.875	NaN	128.12	134.38	159.38	143.75	125	278.12	312.5
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
603.12	881.25	110.94	98.438	96.875	118.75	131.25	71.875	146.88	134.38	78.125	76.562	193.75	240.62
296.88	406.25	225	187.5	62.5	156.25	253.12	253.12	175	175	168.75	NaN	343.75	412.5
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
303.12	500	168.75	103.12	218.75	218.75	168.75	287.5	300	281.25	271.88	318.75	481.25	631.25
67.188	0	0	0	0	0	0	0	0	0	0	0	287.5	365.62
256.25	256.25	37.5	39.062	29.688	37.5	48.438	76.562	46.875	78.125	68.75	59.375	196.88	268.75
67.188	0	0	0	0	0	0	0	0	0	0	0	396.88	625
331.25	362.5	51.562	71.875	134.38	9.375	96.875	18.75	26.562	17.188	34.375	56.25	165.62	85.938
101.56	350	93.75	148.44	146.88	231.25	268.75	159.38	168.75	203.12	221.88	128.12	412.5	534.38
334.38	459.38	0	0	0	0	0	0	0	0	0	0	293.75	353.12
287.5	356.25	0	0	0	0	0	0	0	1.5625	1.5625	0	253.12	346.88
293.75	459.38	0	0	0	0	1.5625	0	0	0	0	0	315.62	350
67.188	1.5625	112.5	121.88	190.62	262.5	212.5	240.62	281.25	278.12	278.12	343.75	378.12	543.75
331.25	453.12	209.38	140.62	156.25	196.88	140.62	209.38	187.5	190.62	143.75	156.25	287.5	271.88
225	484.38	65.625	110.94	225	296.88	271.88	253.12	300	278.12	231.25	284.38	468.75	590.62
278.12	312.5	0	0	0	0	0	0	0	0	0	0	268.75	275
546.88	812.5	281.25	375	237.5	362.5	462.5	450	462.5	490.62	478.12	434.38	403.12	521.88
325	509.38	0	0	0	0	0	0	0	0	0	0	412.5	571.88
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84.375	0	118.75	93.75	84.375	150	115.62	118.75	153.12	121.88	168.75	NaN	421.88	550
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
268.75	350	0	0	0	0	0	0	0	0	0	0	284.38	112.5
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
306.25	428.12	0	0	0	0	0	0	0	0	0	0	378.12	471.88
193.75	425	0	0	0	0	0	0	0	0	0	1.5625	334.38	468.75
468.75	612.5	159.38	126.56	156.25	181.25	171.88	126.56	178.12	262.5	196.88	250	343.75	462.5
275	403.12	0	0	0	0	0	0	0	0	0	0	315.62	481.25
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
293.75	337.5	0	0	0	0	0	0	0	0	0	0	321.88	371.88
446.88	537.5	306.25	209.38	225	237.5	190.62	162.5	218.75	206.25	240.62	215.62	478.12	528.12
343.75	471.88	0	0	0	0	0	0	0	0	0	0	368.75	575
415.62	315.62	0	0	0	0	0	0	0	0	0	0	259.38	278.12
328.12	465.62	0	0	0	0	0	0	0	1.5625	0	0	106.25	253.12
443.75	303.12	1.5625	0	0	0	0	0	0	0	0	0	212.5	268.75
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
315.62	468.75	0	0	0	0	0	0	0	0	0	0	421.88	553.12
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
212.5	225	0	0	0	0	0	0	0	0	0	0	237.5	318.75
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
431.25	446.88	165.62	193.75	143.75	150	156.25	190.62	153.12	181.25	265.62	228.12	484.38	512.5
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
425	628.12	1.5625	0	0	0	0	0	0	0	0	0	218.75	228.12
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84.375	0	0	0	0	0	0	0	0	0	0	0	190.62	259.38
231.25	428.12	190.62	206.25	178.12	190.62	168.75	156.25	196.88	168.75	175	156.25	281.25	340.62
446.88	703.12	203.12	98.438	34.375	92.188	146.88	89.062	112.5	125	67.188	81.25	259.38	234.38
446.88	606.25	0	237.5	300	328.12	412.5	375	493.75	487.5	550	546.88	606.25	784.38
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
303.12	275	65.625	123.44	100	150	112.5	165.62	103.12	109.38	92.188	109.38	271.88	287.5
412.5	678.12	162.5	187.5	168.75	209.38	221.88	171.88	203.12	178.12	246.88	240.62	362.5	440.62
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
337.5	396.88	1.5625	0	0	0	0	0	0	0	0	0	318.75	440.62
200	384.38	103.12	59.375	134.38	71.875	137.5	221.88	193.75	281.25	296.88	390.62	350	293.75
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
162.5	229.69	225	150	190.62	253.12	171.88	NaN	203.12	193.75	206.25	234.38	368.75	390.62
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
396.88	590.62	0	0	0	0	0	0	0	0	0	0	268.75	337.5
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67.188	178.12	184.38	140.62	65.625	125	134.38	87.5	68.75	103.12	93.75	100	256.25	253.12
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
