Started: 07-Jun-2018 16:37
1	1	0	1	0	0	0	0	0.000	0.000	0.000	0.033	0.000	0.000	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	2.258
3	1	1	0	1	250	0	0	0.000	0.000	0.000	3.039	0.000	0.251	2.006	3.008
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	5.014
5	1	0	0	0	0	0	0	0.000	0.000	0.000	6.414	0.000	0.000	2.258	6.389
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.125	8.647
7	1	1	1	2	350	0	0	0.000	0.000	0.000	11.796	0.000	0.351	2.006	11.772
8	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.875	13.778
9	1	0	1	0	0	0	0	0.000	0.000	0.000	15.678	0.000	0.000	2.132	15.653
10	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.750	17.785
11	1	0	0	0	0	0	0	0.000	0.000	0.000	20.559	0.000	0.000	1.942	20.535
12	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	22.477
13	1	0	1	0	0	0	0	0.000	0.000	0.000	23.378	0.000	0.000	2.132	23.352
14	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	25.484
15	1	0	0	0	0	0	0	0.000	0.000	0.000	26.011	0.000	0.000	1.942	25.984
16	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	27.926
Started: 07-Jun-2018 16:38
1	1	0	1	0	0	0	0	0.000	0.000	0.000	0.037	0.000	0.000	2.258	0.000
2	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	2.258
3	1	1	0	1	250	15	0	0.025	0.000	0.000	3.031	0.000	0.000	2.006	3.008
4	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	5.014
5	1	0	0	0	0	15	0	0.562	0.000	0.000	6.415	0.000	0.000	2.258	6.389
6	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.125	8.647
7	1	1	1	2	350	21	0	0.795	0.000	0.000	11.795	0.000	0.351	2.006	11.772
8	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.875	13.778
9	1	0	1	0	0	21	0	0.701	0.000	0.000	15.680	0.000	0.000	2.132	15.653
10	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.750	17.785
11	1	0	0	0	0	15	0	0.296	0.000	0.000	20.564	0.000	0.000	1.942	20.535
12	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	22.477
13	1	0	1	0	0	21	0	0.585	0.000	0.000	23.381	0.000	0.000	2.132	23.352
14	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	25.484
15	1	0	0	0	0	15	0	0.713	0.000	0.000	26.007	0.000	0.000	1.942	25.984
16	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	27.926
