Started: 14-May-2018 14:59
Started: 14-May-2018 15:00
Started: 15-May-2018 18:33
1	2	0	0	0	0	91	0	0.566	0.000	0.000	0.025	0.000	0.000	2.258	0.000
2	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	2.258
3	2	0	0	0	0	91	0	0.693	0.000	0.000	3.514	0.000	0.000	2.006	3.508
4	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	5.514
5	2	1	1	1	250	94	0	0.605	0.000	0.000	6.274	0.000	0.251	2.258	6.264
6	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	8.522
7	2	0	1	0	0	94	0	0.853	0.000	0.000	9.786	0.000	0.000	2.006	9.772
8	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	11.778
9	2	0	0	0	0	91	0	0.964	0.000	0.000	12.922	0.000	0.000	2.132	12.903
10	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.875	15.035
11	2	1	0	2	350	91	0	0.513	0.000	0.000	16.923	0.000	0.352	1.942	16.910
12	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	18.852
13	2	0	1	0	0	94	0	0.515	0.000	0.000	19.740	0.000	0.000	2.132	19.727
14	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	21.859
15	2	0	1	0	0	94	0	0.508	0.000	0.000	23.623	0.000	0.000	1.942	23.609
16	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	25.551
17	2	0	1	0	0	94	0	0.485	0.000	0.000	26.439	0.000	0.000	1.879	26.426
18	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	28.306
19	2	0	0	0	0	91	0	0.417	0.000	0.000	29.689	0.000	0.000	1.942	29.681
20	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	31.623
21	2	0	1	0	0	94	0	0.466	0.000	0.000	32.502	0.000	0.000	2.132	32.498
22	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	34.630
23	2	1	0	2	300	91	0	0.507	0.000	0.000	35.271	0.000	0.301	1.942	35.255
24	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	37.197
25	2	1	1	1	200	0	0	0.000	0.000	0.000	38.206	0.000	0.201	1.879	38.197
26	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	40.076
27	2	0	0	0	0	91	0	0.446	0.000	0.000	40.955	0.000	0.000	1.942	40.951
28	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	42.894
29	2	0	1	0	0	94	0	0.456	0.000	0.000	44.156	0.000	0.000	1.942	44.144
30	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	46.086
31	2	0	0	0	0	91	0	0.503	0.000	0.000	47.473	0.000	0.000	2.258	47.461
32	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	49.720
33	2	0	0	0	0	91	0	0.584	0.000	0.000	50.356	0.000	0.000	1.942	50.345
34	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	52.287
35	2	0	1	0	0	94	0	0.513	0.000	0.000	53.801	0.000	0.000	1.942	53.787
36	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.625	55.729
37	2	1	1	1	250	0	0	0.000	0.000	0.000	58.371	0.000	0.251	1.879	58.354
38	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	60.233
39	2	0	0	0	0	91	0	0.502	0.000	0.000	61.739	0.000	0.000	2.006	61.733
40	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	63.739
41	2	1	0	2	250	0	0	0.000	0.000	0.000	64.256	0.000	0.251	2.006	64.239
42	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.500	66.245
43	2	0	0	0	0	91	0	0.835	0.000	0.000	68.756	0.000	0.000	1.879	68.745
44	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	70.624
45	2	0	1	0	0	94	0	0.583	0.000	0.000	71.880	0.000	0.000	2.006	71.874
46	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	73.879
47	2	0	1	0	0	94	0	0.485	0.000	0.000	75.383	0.000	0.000	1.942	75.379
48	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	77.322
49	2	0	1	0	0	94	0	0.560	0.000	0.000	78.201	0.000	0.000	1.942	78.197
50	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	80.139
51	2	0	0	0	0	91	0	0.444	0.000	0.000	80.653	0.000	0.000	1.942	80.639
52	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	82.581
53	2	0	0	0	0	91	0	0.646	0.000	0.000	83.222	0.000	0.000	1.942	83.206
54	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	85.149
55	2	0	1	0	0	94	0	0.522	0.000	0.000	86.289	0.000	0.000	2.132	86.274
56	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	88.406
57	2	0	0	0	0	91	0	0.425	0.000	0.000	90.038	0.000	0.000	2.006	90.031
58	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	92.036
59	2	0	1	0	0	94	0	0.509	0.000	0.000	93.796	0.000	0.000	2.006	93.786
60	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	95.792
61	2	1	1	1	300	0	0	0.000	0.000	0.000	96.422	0.000	0.301	1.942	96.417
62	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.875	98.359
63	2	1	0	2	300	0	0	0.000	0.000	0.000	100.238	0.000	0.302	2.006	100.234
64	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.250	102.240
65	2	1	0	2	350	0	0	0.000	0.000	0.000	104.505	0.000	0.352	2.006	104.490
66	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	106.495
67	2	0	0	0	0	91	0	0.794	0.000	0.000	107.889	0.000	0.000	1.942	107.870
68	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	109.813
69	2	0	0	0	0	91	0	0.708	0.000	0.000	110.442	0.000	0.000	2.006	110.438
70	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	112.443
71	2	0	1	0	0	94	0	0.526	0.000	0.000	113.077	0.000	0.000	1.942	113.068
72	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	115.011
73	2	1	1	1	350	94	0	0.483	0.000	0.000	116.522	0.000	0.352	1.879	116.511
